DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_VOS,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_Win32,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MM_Win95,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MY,6.5502,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MakeMaker,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::MakeMaker::Config,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Manifest,1.56,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Miniperl,,undefined
DAPM/perl-5.10.1.tar.gz,ExtUtils::Mkbootstrap,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Mksymlists,6.55_02,
DAPM/perl-5.10.1.tar.gz,ExtUtils::Packlist,1.43,
DAPM/perl-5.10.1.tar.gz,ExtUtils::ParseXS,2.2002,
DAPM/perl-5.10.1.tar.gz,ExtUtils::XSSymSet,1.1,
DAPM/perl-5.10.1.tar.gz,ExtUtils::testlib,6.5502,
DAPM/perl-5.10.1.tar.gz,Fatal,2.06_01,
DAPM/perl-5.10.1.tar.gz,Fcntl,1.06,
DAPM/perl-5.10.1.tar.gz,File::Basename,2.77,
DAPM/perl-5.10.1.tar.gz,File::CheckTree,4.4,
DAPM/perl-5.10.1.tar.gz,File::Compare,1.1006,
DAPM/perl-5.10.1.tar.gz,File::Copy,2.14,
DAPM/perl-5.10.1.tar.gz,File::DosGlob,1.01,
DAPM/perl-5.10.1.tar.gz,File::Fetch,0.20,
DAPM/perl-5.10.1.tar.gz,File::Find,1.14,
DAPM/perl-5.10.1.tar.gz,File::Glob,1.06,
DAPM/perl-5.10.1.tar.gz,File::GlobMapper,1.000,
DAPM/perl-5.10.1.tar.gz,File::Path,2.07_03,
DAPM/perl-5.10.1.tar.gz,File::Spec,3.30,
DAPM/perl-5.10.1.tar.gz,File::Spec::Cygwin,3.30,
DAPM/perl-5.10.1.tar.gz,File::Spec::Epoc,3.30,
DAPM/perl-5.10.1.tar.gz,File::Spec::Functions,3.30,
DAPM/perl-5.10.1.tar.gz,File::Spec::Mac,3.30,
DAPM/perl-5.10.1.tar.gz,File::Spec::OS2,3.30,
DAPM/perl-5.10.1.tar.gz,File::Spec::Unix,3.30,
DAPM/perl-5.10.1.tar.gz,File::Spec::VMS,3.30,
DAPM/perl-5.10.1.tar.gz,File::Spec::Win32,3.30,
DAPM/perl-5.10.1.tar.gz,File::Temp,0.22,
DAPM/perl-5.10.1.tar.gz,File::stat,1.01,
DAPM/perl-5.10.1.tar.gz,FileCache,1.08,
DAPM/perl-5.10.1.tar.gz,FileHandle,2.02,
DAPM/perl-5.10.1.tar.gz,Filter::Simple,0.84,
DAPM/perl-5.10.1.tar.gz,Filter::Util::Call,1.08,
DAPM/perl-5.10.1.tar.gz,FindBin,1.50,
DAPM/perl-5.10.1.tar.gz,GDBM_File,1.09,
DAPM/perl-5.10.1.tar.gz,Getopt::Long,2.38,
DAPM/perl-5.10.1.tar.gz,Getopt::Std,1.06,
DAPM/perl-5.10.1.tar.gz,Hash::Util,0.07,
DAPM/perl-5.10.1.tar.gz,Hash::Util::FieldHash,1.04,
DAPM/perl-5.10.1.tar.gz,I18N::Collate,1.01,
DAPM/perl-5.10.1.tar.gz,I18N::LangTags,0.35,
DAPM/perl-5.10.1.tar.gz,I18N::LangTags::Detect,1.03,
DAPM/perl-5.10.1.tar.gz,I18N::LangTags::List,0.35,
DAPM/perl-5.10.1.tar.gz,I18N::Langinfo,0.02,
DAPM/perl-5.10.1.tar.gz,IO,1.25,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Adapter::Bzip2,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Adapter::Deflate,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Adapter::Identity,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Base,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Base::Common,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Bzip2,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Deflate,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Gzip,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Gzip::Constants,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::RawDeflate,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Zip,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Zip::Constants,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Zlib::Constants,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Compress::Zlib::Extra,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Dir,1.07,
DAPM/perl-5.10.1.tar.gz,IO::File,1.14,
DAPM/perl-5.10.1.tar.gz,IO::Handle,1.28,
DAPM/perl-5.10.1.tar.gz,IO::Pipe,1.13,
DAPM/perl-5.10.1.tar.gz,IO::Poll,0.07,
DAPM/perl-5.10.1.tar.gz,IO::Seekable,1.10,
DAPM/perl-5.10.1.tar.gz,IO::Select,1.17,
DAPM/perl-5.10.1.tar.gz,IO::Socket,1.31,
DAPM/perl-5.10.1.tar.gz,IO::Socket::INET,1.31,
DAPM/perl-5.10.1.tar.gz,IO::Socket::UNIX,1.23,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::Adapter::Bunzip2,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::Adapter::Identity,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::Adapter::Inflate,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::AnyInflate,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::AnyUncompress,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::Base,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::Bunzip2,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::Gunzip,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::Inflate,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::RawInflate,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Uncompress::Unzip,2.020,
DAPM/perl-5.10.1.tar.gz,IO::Zlib,1.09,
DAPM/perl-5.10.1.tar.gz,IPC::Cmd,0.46,
DAPM/perl-5.10.1.tar.gz,IPC::Msg,2.01,
DAPM/perl-5.10.1.tar.gz,IPC::Open2,1.03,
DAPM/perl-5.10.1.tar.gz,IPC::Open3,1.04,
DAPM/perl-5.10.1.tar.gz,IPC::Semaphore,2.01,
DAPM/perl-5.10.1.tar.gz,IPC::SharedMem,2.01,
DAPM/perl-5.10.1.tar.gz,IPC::SysV,2.01,
DAPM/perl-5.10.1.tar.gz,List::Util,1.21,
DAPM/perl-5.10.1.tar.gz,List::Util::PP,1.21,
DAPM/perl-5.10.1.tar.gz,List::Util::XS,1.21,
DAPM/perl-5.10.1.tar.gz,Locale::Constants,2.07,
DAPM/perl-5.10.1.tar.gz,Locale::Country,2.07,
DAPM/perl-5.10.1.tar.gz,Locale::Currency,2.07,
DAPM/perl-5.10.1.tar.gz,Locale::Language,2.07,
DAPM/perl-5.10.1.tar.gz,Locale::Maketext,1.13,
DAPM/perl-5.10.1.tar.gz,Locale::Maketext::Guts,1.13,
DAPM/perl-5.10.1.tar.gz,Locale::Maketext::GutsLoader,1.13,
DAPM/perl-5.10.1.tar.gz,Locale::Maketext::Simple,0.18,
DAPM/perl-5.10.1.tar.gz,Locale::Script,2.07,
DAPM/perl-5.10.1.tar.gz,Log::Message,0.02,
DAPM/perl-5.10.1.tar.gz,Log::Message::Config,0.01,
DAPM/perl-5.10.1.tar.gz,Log::Message::Handlers,,undefined
DAPM/perl-5.10.1.tar.gz,Log::Message::Item,,undefined
DAPM/perl-5.10.1.tar.gz,Log::Message::Simple,0.04,
DAPM/perl-5.10.1.tar.gz,MIME::Base64,3.08,
DAPM/perl-5.10.1.tar.gz,MIME::QuotedPrint,3.08,
DAPM/perl-5.10.1.tar.gz,Math::BigFloat,1.60,
DAPM/perl-5.10.1.tar.gz,Math::BigFloat::Trace,0.01,
DAPM/perl-5.10.1.tar.gz,Math::BigInt,1.89,
DAPM/perl-5.10.1.tar.gz,Math::BigInt::Calc,0.52,
DAPM/perl-5.10.1.tar.gz,Math::BigInt::CalcEmu,0.05,
DAPM/perl-5.10.1.tar.gz,Math::BigInt::FastCalc,0.19,
DAPM/perl-5.10.1.tar.gz,Math::BigInt::Trace,0.01,
DAPM/perl-5.10.1.tar.gz,Math::BigRat,0.22,
DAPM/perl-5.10.1.tar.gz,Math::Complex,1.56,
DAPM/perl-5.10.1.tar.gz,Math::Trig,1.2,
DAPM/perl-5.10.1.tar.gz,Memoize,1.01_03,
DAPM/perl-5.10.1.tar.gz,Memoize::AnyDBM_File,0.65,
